company_id,speciality
1313100,Angel investing
313823,Flight crew resourcing
313823,Technical support services
313823,Ferry flights
313823,Executive recruitment
313823,Pilot recruitment
440105,Worksite health promotion services
440105,Fitness center management
440105,Wellness consulting
440105,Health screenings
440105,Biometric screenings and programs
440105,Behavior change programs
440105,Flu shots
440105,Midwest health promotion conference
440105,Tobacco cessation
440105,Smoking cessation
440105,Wellness portal
440105,Onsite staffing
6648075,Team builds
6648075,Retained
6648075,Management consulting
6648075,Digital
6648075,M&a
6648075,Turnaround & restructuring
6648075,Business transformation
6648075,Executive search
6648075,Technology
6648075,Strategy
6648075,Human resources
6648075,Private equity
1313822,Skin wellness
1313822,Research & development
1313822,Physician - dispensed skin care
1313822,Medical grade skin care
1313822,Dermatologist developed
15083522,Health benefits
15083522,Training
15083522,Job-matching
15083522,Retirement benefits
15083522,Long-term care
15083522,Caregiving
3194825,Beer
3194825,Brewing
3194825,Craft beer
3194825,Hardseltzer
68921004,It staffing & consulting
68921004,Managed services
68921004,Managed staffing programs
16318,And fitness
9260752,Talent management consulting
9260752,Talent acquisition strategies
9260752,Recruiting partnership
9260752,Organizational structure consulting
9260752,Predictive index
9260752,Recruiting
9260752,Sourcing
9260752,Performance management
9260752,Engagement
9260752,Employee retention
2214679,Health coverage
2214679,Innovative fixed indemnity health plans
2214679,Critical illness coverage
2214679,Accident coverage
2214679,Life insurance
2214679,Dental insurance
2214679,Guarantee issue plans
2214679,Health insurance agent
2214679,Health insurance agent recruiting
35512060,It recruitment
35512060,Erp recruitment
35512060,Technology recruitment
35512060,Rpo
35512060,Recruitment
35512060,Staffing agency
35512060,Agency recruitment
13391879,It staffing
13391879,Us it recruitement
13391879,Recruitment solution
13391879,Bench hiring
13391879,Human resources
13391879,Cloud computing
13391879,Mobility
13391879,Automation
13391879,Big data
13391879,Robotics
13391879,Sap/oracle applications
13391879,Network and infrastructure services
13391879,Content management services
13391879,Engineering services
1012693,Feed
1012693,Grain
1012693,Agronomy
1012693,Energy
18106858,Automotive
18106858,Robotics
18106858,Machine learning
18106858,Artificial intelligence
18106858,Logistics
18106858,Autonomous trucking
14467750,Erp
14467750,Ecommerce
14467750,Experience innovation
14467750,Oracle
14467750,Sap
14467750,Aws
14467750,Managed services
14467750,Staff augmentation
14467750,It staffing
14467750,Machine learning
14467750,It consulting
14467750,Msp
14467750,It services
14467750,It outsourcing company
14467750,It workforce solutions
14467750,Application managed services
14467750,Analytics
14467750,Web and mobile application
14467750,It technology solutions
1268739,Ff&e turn-key solutions
1268739,Custom hotel furniture
1268739,Interior design
1268739,Furniture manufacturing
1268739,Custom ff&e
1268739,Hotel design
1268739,Brand approved
1044,Assurance
1044,Tax
1044,Advisory
1180728,Staffing
1180728,Temporary placement
1180728,Recruiting
1180728,Human resources
1180728,Temporary jobs
1180728,Contingent workforce solution
1180728,Temp-to-hire
1180728,Direct hire
1180728,Contract jobs
1180728,Staffing agency
1180728,Job placement
164992,Front end development
164992,Software development
164992,Information technology
164992,Systems engineering
164992,Quality assurance
164992,Back end development
164992,Mobile ux
164992,Mobile ui
164992,Webapps
164992,Machine learning
164992,Network architecture
164992,Systems deployment
164992,Security assement
164992,Integration
164992,Software release management
164992,Workflow consultation
164992,Continuous deployment tools
164992,Code migration
164992,Hosting and platform services
164992,Site reliability
164992,Security remediation
164992,Continuous development tools
164992,Training/mentoring
164992,Staffing
2740813,Customer service
2740813,Talent acquisition
2740813,Information technology recruiting
2740813,Engineering recruiting
2740813,Recruiting
2740813,Product development
2740813,Sow – statement of work
2740813,Hr
2740813,Pharma
2740813,Lifesciences
2740813,Technology
2740813,Banking
2740813,Financial
2740813,Insurance
2740813,Ecommerce
2740813,Staffing
2740813,Innovation
2740813,Applicant tracking system (ats)
2740813,Healthcare
2740813,Retail & telecom
2740813,Education
2740813,Life sciences & pharma
2740813,"Finance, banking & insurance"
2740813,Permanent jobs
2740813,recruitment agency
80051634,Outsourcing
80051634,Staffing
80051634,Recruiting
80051634,Training
80051634,Placements
80051634,Sponsorships
80051634,It services
80051634,It consulting
80051634,Human resource management
80051634,C2c
80051634,It and non-it consulting services
80051634,W2
487710,Education
2389778,Medical device
2389778,Minimally invasive surgery
2389778,Laparoscopic
2389778,Robotic surgery
6967,Information technology
6967,Libraries
66932,Newspaper
66932,Business journal
66932,Banking
66932,Health care
66932,Real estate
66932,Technology
66932,Green business
66932,Startups
66932,Innovation
66932,Natural products
66932,Outdoor industry
66932,Boulder business
66932,Cannabis
66932,Construction
66932,Events
66932,Northern colorado business
77757558,Law
77757558,Legal services
77757558,Immigration law
77757558,Constitutional law
77757558,Immigration
77757558,Social services
77757558,Family reunification
77757558,Immigration reform
77757558,Legal aid
77757558,Legal training
77757558,Charity
77757558,Homelessness
77757558,Work permits
77757558,Education
77757558,Cultural workshops
77757558,Art activities
77757558,Detention site inspection
10035810,Packaging
10035810,Sustainable packaging
10035810,Food packaging
10035810,Beverage packaging
10035810,Healthcare packaging
10035810,Luxury packaging
10035810,Retail displays
10035810,Merchandising displays
10035810,Foodservice packaging
10035810,Corrugated boxes
10035810,Folding carton boxes
10035810,Paperboard boxes
10035810,Beauty packaging
10035810,E-commerce packaging
10035810,Automated packaging systems
10035810,Packaging machinery
45068,Transportation services
45068,Logistics
45068,Cargo
45068,Freight
28142959,Commercial real estate
28142959,Multifamily
28142959,Acquisitions
28142959,Technology
28142959,Investments
28142959,Brokerage
28142959,Deals
28142959,Dispositions
28142959,Debt & equity
1712352,Court appointed receiver
1712352,Bankruptcy
1712352,Out of court restructuring
1712352,Litigation support
1712352,Interim executive management
1712352,Corporate renewal
1712352,Distressed capital formation
1712352,Forensic investigations
1712352,Forensic accounting
1712352,Receivership
43041,Level ii trauma center
43041,Stroke
43041,Family and maternity
43041,Orthopedics
43041,Cardiac
43041,Oncology
43041,Obstetrics
43041,Primary care
43041,Urgent  care
43041,Emergency
43041,Surgery
43041,Critical care
2476170,Youth development
2476170,Education
2476170,Stem
2476170,Athletics
2476170,Leadership
2476170,Health & life skills
2476170,The arts
2476170,Technology
2476170,Career development
2476170,Character development
2476170,Leadership development
3769582,Structural engineering
3769582,Civil engineering
3769582,Process engineering
3769582,Mechanical engineering
3769582,Piping
3769582,Electrical & instrumentation engineering
3769582,Construction administration
3769582,Program management
3769582,Rail
2893575,Professional services provider
2893575,Managed services
2893575,Apple authorized training center
2893575,Apple it
2893575,Help desk support
2893575,Disaster recovery
2893575,Email archiving
2893575,Onsite support
2893575,Monitoring & maintenance
2893575,Remote services
2893575,Cybersecurity
82695521,Immigration
82695521,Taxation
613812,It services
613812,Staffing and recruiting
613812,Human resources
613812,Recruitment
613812,Staffing solutions
613812,Hr solutions
613812,Payroll services
613812,Recruitment process outsourcing (rpo)
613812,Temporary staffing solutions
613812,Temporary & contract staffing
613812,Global hr solutions
613812,Contract-to-hire
613812,Specialist recruitment
613812,Worldwide recruitment solutions
613812,Hr services
613812,Recruitment consultancy
613812,Recruitment agency
613812,Global recruitment services
613812,Job consultancy
613812,360 degree recruitment
613812,360 recruiter
613812,It staffing
613812,Stem
613812,Leadership hiring
54133543,Regulatory affairs
54133543,Biostatistics
54133543,Sas
54133543,"Quality engineering, design & drafting, mechanical engineering"
54133543,Validation
54133543,"Commissioning & qualification (equipment, facilities and utilities)"
54133543,Computer system validation
54133543,Clinical data management
54133543,Clinical trial management
54133543,Medical writing.
54133543,Post market surveillance
54133543,Process development
54133543,Clinical research
35633786,Contract negotiations
35633786,Vendor management services
35633786,Outsource procurement services
35633786,It due diligence
35633786,Overhead & cost structure analysis
35633786,Contract preparation
35633786,Contract life cycle management services
35633786,Software and hardware asset management
35633786,Competitive procurement management rfx
35633786,Business case development and requirement definition services
35633786,Outsource financial services
35633786,Blockchain advisory services
43558,Intelligent automation
43558,Rpa
43558,Hybrid cloud
43558,Cloud management
43558,Artificial intelligence
43558,Machine learning
43558,Iot
43558,Application monitoring
43558,Aiops
43558,Itsp
43558,Itops
43558,Data ops
43558,Data center automation
43558,Data architecture
43558,Systems architecture
43558,Systems integration
43558,Ui/ux
43558,Experience management
43558,Cx
43558,Digital transformation
43558,It consulting
22286034,Brand management
22286034,Brand protection
22286034,Intellectual property
22286034,Brand licensing
22286034,Licensing protection
22286034,Intellectual property protection
22286034,Saas
22286034,Merchandise protection
22286034,Online marketplace scanning
22286034,Social media scanning
332139,It consulting
332139,Staff augmentation
332139,Offshore services
11056,It staffing
11056,Engineering staffing
11056,Government staffing
11056,Managed services
11056,It outsourcing
11056,Recruitment processing outsourcing (rpo)
11056,Enhanced staffing solutions (ess)
11056,Consultative services
11056,Project & program management
11056,Recruiting
11056,Accounting and finance staffing
11056,Job placement
11056,Contract opportunities
11056,Jobs
11056,Careers
11056,Healthcare
11056,Sales
123507,Alternative investment strategies
123507,Precious metals
123507,Exchange-traded funds
123507,Resource financing
123507,Gold mining equities
123507,Gold
123507,Silver
123507,Platinum
123507,Palladium
701854,Refinancing
701854,Excellent customer care
701854,Home loans
701854,Mortgage loans
10599076,Recruiting
10599076,Staffing
10599076,Consulting
10599076,Human capital
16775,Permanent placement
16775,Partner
16775,Associate
16775,General counsel
16775,Corporate counsel
16775,Law firm management
16775,New market entry
16775,Legal staffing
16775,Managed legal services
16775,Secondment
16775,Executive coaching
16775,Maturity assessment
165747,It staffing
165747,Contract staffing
165747,It recruiting
165747,Direct hire staffing
165747,Technology staffing
165747,Contract-to-hire staffing
165747,Workforce management
165747,Project-based staffing
165747,Managed staffing
29686,Workforcesolutions
29686,Sourcing
29686,Staffing
29686,Vms
29686,Msp
1091069,Health and wellness
1091069,Manufacturing
1091069,Preventive health
